@RELATION INCRARR_27_10_complete
@ATTRIBUTE a_1 NUMERIC
@ATTRIBUTE a_2 NUMERIC
@ATTRIBUTE a_3 NUMERIC
@ATTRIBUTE a_4 NUMERIC
@ATTRIBUTE a_5 NUMERIC
@ATTRIBUTE a_6 NUMERIC
@ATTRIBUTE a_7 NUMERIC
@ATTRIBUTE a_8 NUMERIC
@ATTRIBUTE a_9 NUMERIC
@ATTRIBUTE a_10 NUMERIC
@ATTRIBUTE a_11 NUMERIC
@ATTRIBUTE a_12 NUMERIC
@ATTRIBUTE a_13 NUMERIC
@ATTRIBUTE a_14 NUMERIC
@ATTRIBUTE a_15 NUMERIC
@ATTRIBUTE a_16 NUMERIC
@ATTRIBUTE a_17 NUMERIC
@ATTRIBUTE a_18 NUMERIC
@ATTRIBUTE a_19 NUMERIC
@ATTRIBUTE a_20 NUMERIC
@ATTRIBUTE a_21 NUMERIC
@ATTRIBUTE a_22 NUMERIC
@ATTRIBUTE a_23 NUMERIC
@ATTRIBUTE a_24 NUMERIC
@ATTRIBUTE a_25 NUMERIC
@ATTRIBUTE a_26 NUMERIC
@ATTRIBUTE a_27 NUMERIC
@ATTRIBUTE a_28 NUMERIC
@ATTRIBUTE a_29 NUMERIC
@ATTRIBUTE a_30 NUMERIC
@ATTRIBUTE a_31 NUMERIC
@ATTRIBUTE a_32 NUMERIC
@ATTRIBUTE a_33 NUMERIC
@ATTRIBUTE a_34 NUMERIC
@ATTRIBUTE a_35 NUMERIC
@ATTRIBUTE a_36 NUMERIC
@ATTRIBUTE a_37 NUMERIC
@ATTRIBUTE a_38 NUMERIC
@ATTRIBUTE a_39 NUMERIC
@ATTRIBUTE a_40 NUMERIC
@ATTRIBUTE a_41 NUMERIC
@ATTRIBUTE a_42 NUMERIC
@ATTRIBUTE a_43 NUMERIC
@ATTRIBUTE a_44 NUMERIC
@ATTRIBUTE a_45 NUMERIC
@ATTRIBUTE a_46 NUMERIC
@ATTRIBUTE a_47 NUMERIC
@ATTRIBUTE a_48 NUMERIC
@ATTRIBUTE a_49 NUMERIC
@ATTRIBUTE a_50 NUMERIC
@ATTRIBUTE a_51 NUMERIC
@ATTRIBUTE a_52 NUMERIC
@ATTRIBUTE a_53 NUMERIC
@ATTRIBUTE a_54 NUMERIC
@ATTRIBUTE a_55 NUMERIC
@ATTRIBUTE a_56 NUMERIC
@ATTRIBUTE a_57 NUMERIC
@ATTRIBUTE a_58 NUMERIC
@ATTRIBUTE a_59 NUMERIC
@ATTRIBUTE a_60 NUMERIC
@ATTRIBUTE a_61 NUMERIC
@ATTRIBUTE a_62 NUMERIC
@ATTRIBUTE a_63 NUMERIC
@ATTRIBUTE a_64 NUMERIC
@ATTRIBUTE a_65 NUMERIC
@ATTRIBUTE a_66 NUMERIC
@ATTRIBUTE a_67 NUMERIC
@ATTRIBUTE a_68 NUMERIC
@ATTRIBUTE a_69 NUMERIC
@ATTRIBUTE a_70 NUMERIC
@ATTRIBUTE a_71 NUMERIC
@ATTRIBUTE a_72 NUMERIC
@ATTRIBUTE a_73 NUMERIC
@ATTRIBUTE a_74 NUMERIC
@ATTRIBUTE a_75 NUMERIC
@ATTRIBUTE a_76 NUMERIC
@ATTRIBUTE a_77 NUMERIC
@ATTRIBUTE a_78 NUMERIC
@ATTRIBUTE a_79 NUMERIC
@ATTRIBUTE a_80 NUMERIC
@ATTRIBUTE a_81 NUMERIC
@ATTRIBUTE class  {bathtub,bed,chair,desk,dresser,monitor,night_stand,sofa,table,toilet}
@DATA
0.00857682,0.0134856,0.0220844,0.0143776,0.0084162,0.0130595,0.02048,0.0125894,0.00857682,0.0165742,0.0461574,0.0167599,0.0084162,0.0138273,0.0228384,0.0130712,0.00857682,0.0134784,0.0220219,0.0143154,0.0084162,0.0130698,0.0204949,0.0125941,0.0409757,0.0084162,0.00857682,1.7253,1.55562,1.23753,1.51365,1.73059,1.51986,1.24616,1.53762,1.7253,1.3764,0.774867,1.34793,1.73059,1.50583,1.15602,1.52943,1.7253,1.55576,1.23864,1.51599,1.73059,1.51962,1.24593,1.53737,0.731176,1.73059,1.7253,0.243694,0.188632,0.140487,0.191683,0.243074,0.176658,0.141362,0.178374,0.243694,0.165296,0.113637,0.169227,0.243074,0.168203,0.127216,0.173776,0.243694,0.188725,0.140539,0.192236,0.243074,0.176465,0.141394,0.178328,0.385736,0.243074,0.243694,bathtub
0.00822265,0.0149848,0.0398082,0.0155329,0.00799153,0.0140577,0.0285734,0.0137458,0.00822265,0.0148592,0.0466018,0.0162581,0.00799153,0.0141455,0.0272299,0.0144148,0.00822265,0.0149269,0.0399575,0.0154773,0.00799153,0.0140527,0.0284904,0.0137731,0.0275127,0.00799153,0.00822265,1.74197,1.47026,0.920618,1.45249,1.75005,1.488,1.02153,1.50281,1.74197,1.45372,0.756209,1.38357,1.75005,1.49772,1.03687,1.49524,1.74197,1.47243,0.917953,1.45374,1.75005,1.48856,1.02287,1.50224,1.05658,1.75005,1.74197,0.270689,0.186513,0.130941,0.181051,0.275205,0.178676,0.125314,0.181598,0.270689,0.183197,0.117292,0.177444,0.275205,0.179504,0.127162,0.180062,0.270689,0.186719,0.130994,0.181255,0.275205,0.178443,0.125261,0.181444,0.463607,0.275205,0.270689,bathtub
0.00763984,0.00970637,0.0187582,0.00965945,0.0077295,0.00977613,0.0168937,0.00957729,0.00763984,0.0124759,0.0335755,0.012653,0.0077295,0.0116842,0.0243404,0.0117132,0.00763984,0.00963165,0.0188565,0.00977566,0.0077295,0.0095783,0.016933,0.00979629,0.0278502,0.0077295,0.00763984,1.7897,1.70506,1.37639,1.70637,1.78157,1.69037,1.41816,1.69927,1.7897,1.54493,0.958209,1.53786,1.78157,1.57749,1.14421,1.57438,1.7897,1.70731,1.37331,1.70177,1.78157,1.69915,1.41636,1.69028,1.09052,1.78157,1.7897,0.24748,0.185773,0.132725,0.185713,0.247235,0.179914,0.135989,0.183206,0.24748,0.154011,0.103533,0.153425,0.247235,0.159203,0.110668,0.158976,0.24748,0.185764,0.132553,0.185287,0.247235,0.183015,0.135701,0.179593,0.319681,0.247235,0.24748,bathtub
0.00854866,0.0109071,0.0243972,0.010862,0.00867461,0.0110737,0.0227525,0.0111333,0.00854866,0.0132883,0.034093,0.0139894,0.00867461,0.0115715,0.0249461,0.0116024,0.00854866,0.0108955,0.0249918,0.0109094,0.00867461,0.0111446,0.0226079,0.0111454,0.0322475,0.00867461,0.00854866,1.73192,1.64323,1.20446,1.64526,1.72827,1.61913,1.15591,1.61781,1.73192,1.52318,0.94874,1.50097,1.72827,1.56574,1.07542,1.56508,1.73192,1.64433,1.19429,1.64392,1.72827,1.61613,1.16163,1.61697,0.996746,1.72827,1.73192,0.26341,0.188913,0.134118,0.188858,0.262912,0.183689,0.119739,0.182878,0.26341,0.166818,0.110246,0.165748,0.262912,0.176408,0.11631,0.175916,0.26341,0.189337,0.133333,0.188893,0.262912,0.182619,0.120126,0.182622,0.366344,0.262912,0.26341,bathtub
0.00741947,0.0108525,0.0250986,0.0108699,0.00719565,0.0109578,0.0214983,0.010944,0.00741947,0.0187231,0.0557846,0.0171147,0.00719565,0.0176793,0.0325932,0.0157808,0.00741947,0.01098,0.0214527,0.0109123,0.00719565,0.011172,0.0227448,0.0110264,0.0284744,0.00719565,0.00741947,1.7683,1.63083,1.16634,1.62401,1.77564,1.59364,1.2205,1.58495,1.7683,1.39131,0.641525,1.43742,1.77564,1.42937,0.969523,1.47714,1.7683,1.6043,1.23036,1.60628,1.77564,1.58794,1.18075,1.59453,1.07638,1.77564,1.7683,0.280281,0.18635,0.128019,0.186882,0.287504,0.183087,0.12563,0.184912,0.280281,0.148076,0.104513,0.148735,0.287504,0.151316,0.111524,0.159317,0.280281,0.183222,0.12889,0.183547,0.287504,0.181709,0.125917,0.181537,0.399805,0.287504,0.280281,bathtub
0.0075538,0.0105915,0.020847,0.0103931,0.00760913,0.010156,0.0202933,0.0108065,0.0075538,0.0149353,0.0453066,0.0157068,0.00760913,0.0139882,0.030197,0.0152257,0.0075538,0.0107249,0.0209383,0.0101537,0.00760913,0.0102161,0.0201175,0.0107442,0.0278939,0.00760913,0.0075538,1.76283,1.64445,1.27624,1.65483,1.76198,1.65573,1.27561,1.62706,1.76283,1.48606,0.788416,1.47057,1.76198,1.51621,1.00221,1.48053,1.76283,1.63983,1.27265,1.66689,1.76198,1.65267,1.27954,1.6253,1.10015,1.76198,1.76283,0.266888,0.187258,0.13267,0.188736,0.274362,0.190932,0.129685,0.183549,0.266888,0.154518,0.103559,0.153887,0.274362,0.161178,0.111456,0.152047,0.266888,0.186942,0.132472,0.191779,0.274362,0.189402,0.130597,0.184215,0.378729,0.274362,0.266888,bathtub
0.00892064,0.0107062,0.0233878,0.0110388,0.00868196,0.0098696,0.0159833,0.00975471,0.00892064,0.0116179,0.0250584,0.0121464,0.00868196,0.0110196,0.0202931,0.0112872,0.00892064,0.0101834,0.0198377,0.0104025,0.00868196,0.011336,0.020668,0.011371,0.0330685,0.00868196,0.00892064,1.71739,1.66838,1.27533,1.65709,1.72523,1.69167,1.43942,1.69609,1.71739,1.5701,1.10675,1.55568,1.72523,1.62127,1.28593,1.62061,1.71739,1.66934,1.3126,1.65803,1.72523,1.6294,1.2904,1.62965,0.958925,1.72523,1.71739,0.230649,0.18829,0.135928,0.185661,0.233467,0.182716,0.136174,0.183747,0.230649,0.16354,0.108157,0.160959,0.233467,0.173364,0.128882,0.171825,0.230649,0.186347,0.134293,0.18338,0.233467,0.1723,0.129554,0.171279,0.319479,0.233467,0.230649,bathtub
0.00776996,0.00945682,0.0207651,0.0104982,0.00769122,0.0097735,0.0204716,0.0102754,0.00776996,0.012928,0.0404727,0.0144155,0.00769122,0.0134486,0.031518,0.01362,0.00776996,0.00986311,0.0208195,0.00995009,0.00769122,0.010422,0.0202103,0.00964368,0.0319304,0.00769122,0.00776996,1.75883,1.68188,1.27145,1.64692,1.76081,1.66208,1.27579,1.64017,1.75883,1.53985,0.854767,1.50074,1.76081,1.52804,0.981044,1.52412,1.75883,1.67032,1.27424,1.66303,1.76081,1.63306,1.28633,1.66909,0.985794,1.76081,1.75883,0.281957,0.19498,0.130021,0.185206,0.279146,0.193249,0.130329,0.182623,0.281957,0.16325,0.10365,0.154727,0.279146,0.159839,0.106916,0.159475,0.281957,0.189018,0.130988,0.190735,0.279146,0.184574,0.130421,0.193324,0.338927,0.279146,0.281957,bathtub
0.00830719,0.0118377,0.0219951,0.0122801,0.00817932,0.0115241,0.0188658,0.0115384,0.00830719,0.0156148,0.0519529,0.0165295,0.00817932,0.0130756,0.0238939,0.0131299,0.00830719,0.0116864,0.0209818,0.0118663,0.00817932,0.0113945,0.0186499,0.011257,0.0303872,0.00817932,0.00830719,1.73563,1.61678,1.22699,1.60173,1.74019,1.61672,1.33375,1.6155,1.73563,1.44069,0.695618,1.40132,1.74019,1.52912,1.11278,1.52858,1.73563,1.624,1.24931,1.61689,1.74019,1.62168,1.33736,1.62397,1.0316,1.74019,1.73563,0.246284,0.187629,0.134439,0.184619,0.246564,0.183652,0.139758,0.183238,0.246284,0.162442,0.10989,0.161669,0.246564,0.167108,0.121935,0.166236,0.246284,0.190204,0.137348,0.188834,0.246564,0.186044,0.141954,0.186885,0.389563,0.246564,0.246284,bathtub
0.00897784,0.00768953,0.0141805,0.0133434,0.00799786,0.00913298,0.0140063,0.0106888,0.00897784,0.011002,0.0265192,0.0164816,0.00799786,0.0127131,0.0244851,0.0135418,0.00897784,0.0101444,0.0182393,0.0111834,0.00799786,0.0111405,0.0155846,0.0109296,0.0272171,0.00799786,0.00897784,1.73061,1.79666,1.51251,1.52925,1.7423,1.72939,1.52829,1.65969,1.73061,1.6377,1.14335,1.42306,1.7423,1.54404,1.19644,1.52202,1.73061,1.70576,1.43173,1.64343,1.7423,1.63802,1.47384,1.67561,1.12726,1.7423,1.73061,0.204926,0.218159,0.147143,0.156104,0.223572,0.196378,0.150989,0.18121,0.204926,0.169262,0.111744,0.132428,0.223572,0.155863,0.112386,0.145152,0.204926,0.186794,0.137405,0.176462,0.223572,0.183627,0.142827,0.174939,0.333634,0.223572,0.204926,bathtub
0.0133799,0.0150474,0.0205745,0.0125623,0.010924,0.0117012,0.0204225,0.015609,0.0133799,0.0157866,0.0217967,0.012751,0.010924,0.0119249,0.0198085,0.0146827,0.0133799,0.0159466,0.0215951,0.0122004,0.010924,0.0117667,0.0188151,0.0144841,0.036778,0.010924,0.0133799,1.55919,1.50522,1.29206,1.58084,1.60254,1.60729,1.29009,1.47646,1.55919,1.47376,1.20421,1.57479,1.60254,1.58839,1.2914,1.5065,1.55919,1.46981,1.26231,1.59518,1.60254,1.60346,1.3369,1.51591,0.830992,1.60254,1.55919,0.215017,0.18005,0.143043,0.182744,0.210465,0.187321,0.142927,0.171002,0.215017,0.17113,0.129853,0.181481,0.210465,0.18478,0.140528,0.169976,0.215017,0.175939,0.14257,0.188171,0.210465,0.185868,0.146482,0.17616,0.381998,0.210465,0.215017,bathtub
0.00886876,0.00992455,0.0223182,0.0113512,0.00785075,0.0105129,0.0206794,0.0106469,0.00886876,0.0109696,0.0304651,0.0133064,0.00785075,0.0117853,0.0264461,0.0124865,0.00886876,0.0100047,0.0234403,0.0117433,0.00785075,0.0102598,0.0204236,0.0113054,0.0284402,0.00785075,0.00886876,1.72078,1.68105,1.2486,1.61372,1.75449,1.64361,1.27792,1.64872,1.72078,1.61106,0.997821,1.51925,1.75449,1.56682,1.05958,1.54737,1.72078,1.67424,1.22518,1.60308,1.75449,1.65619,1.29102,1.62147,1.08904,1.75449,1.72078,0.261118,0.193114,0.128702,0.177291,0.26832,0.18493,0.129505,0.183287,0.261118,0.177166,0.109831,0.15462,0.26832,0.170922,0.113909,0.160475,0.261118,0.191654,0.126125,0.173722,0.26832,0.188201,0.130112,0.174808,0.372031,0.26832,0.261118,bathtub
0.00838951,0.0134334,0.0208762,0.0117025,0.00775762,0.0122851,0.0196845,0.0115792,0.00838951,0.0170995,0.0401675,0.0140078,0.00775762,0.0132705,0.0238848,0.0124839,0.00838951,0.0134163,0.0208413,0.0117086,0.00775762,0.0122943,0.0196625,0.0115873,0.0374793,0.00775762,0.00838951,1.72952,1.55955,1.25857,1.61736,1.75286,1.5458,1.26713,1.60888,1.72952,1.35563,0.863721,1.48611,1.75286,1.51864,1.09051,1.54228,1.72952,1.56073,1.25906,1.61795,1.75286,1.54557,1.26781,1.60908,0.800276,1.75286,1.72952,0.242193,0.188132,0.141176,0.190815,0.251187,0.174046,0.141933,0.186237,0.242193,0.16279,0.112831,0.170907,0.251187,0.167012,0.11937,0.172173,0.242193,0.188239,0.141103,0.190886,0.251187,0.173823,0.142049,0.185901,0.368077,0.251187,0.242193,bathtub
0.0476877,0.0418068,0.0286304,0.0311279,0.0422693,0.0272238,0.0328613,0.044794,0.0476877,0.0501993,0.0336637,0.0262656,0.0422693,0.0343755,0.0349768,0.0382988,0.0476877,0.0449247,0.0339874,0.0281337,0.0422693,0.0344509,0.0334696,0.0383601,0.0331448,0.0422693,0.0476877,0.811906,0.869873,1.04992,1.1707,0.918286,1.21952,1.0143,0.821235,0.811906,0.712879,0.903091,1.22812,0.918286,1.00425,0.869087,0.886321,0.811906,0.801164,0.943666,1.2069,0.918286,1.0225,0.953994,0.932942,0.926289,0.918286,0.811906,0.216143,0.15819,0.146848,0.174923,0.158714,0.166047,0.154062,0.163004,0.216143,0.148206,0.139778,0.177675,0.158714,0.15396,0.142535,0.176457,0.216143,0.156278,0.143247,0.180485,0.158714,0.15396,0.149987,0.157188,0.737444,0.158714,0.216143,bathtub
