@RELATION INCRARR_27_30_complete
@ATTRIBUTE a_1 NUMERIC
@ATTRIBUTE a_2 NUMERIC
@ATTRIBUTE a_3 NUMERIC
@ATTRIBUTE a_4 NUMERIC
@ATTRIBUTE a_5 NUMERIC
@ATTRIBUTE a_6 NUMERIC
@ATTRIBUTE a_7 NUMERIC
@ATTRIBUTE a_8 NUMERIC
@ATTRIBUTE a_9 NUMERIC
@ATTRIBUTE a_10 NUMERIC
@ATTRIBUTE a_11 NUMERIC
@ATTRIBUTE a_12 NUMERIC
@ATTRIBUTE a_13 NUMERIC
@ATTRIBUTE a_14 NUMERIC
@ATTRIBUTE a_15 NUMERIC
@ATTRIBUTE a_16 NUMERIC
@ATTRIBUTE a_17 NUMERIC
@ATTRIBUTE a_18 NUMERIC
@ATTRIBUTE a_19 NUMERIC
@ATTRIBUTE a_20 NUMERIC
@ATTRIBUTE a_21 NUMERIC
@ATTRIBUTE a_22 NUMERIC
@ATTRIBUTE a_23 NUMERIC
@ATTRIBUTE a_24 NUMERIC
@ATTRIBUTE a_25 NUMERIC
@ATTRIBUTE a_26 NUMERIC
@ATTRIBUTE a_27 NUMERIC
@ATTRIBUTE a_28 NUMERIC
@ATTRIBUTE a_29 NUMERIC
@ATTRIBUTE a_30 NUMERIC
@ATTRIBUTE a_31 NUMERIC
@ATTRIBUTE a_32 NUMERIC
@ATTRIBUTE a_33 NUMERIC
@ATTRIBUTE a_34 NUMERIC
@ATTRIBUTE a_35 NUMERIC
@ATTRIBUTE a_36 NUMERIC
@ATTRIBUTE a_37 NUMERIC
@ATTRIBUTE a_38 NUMERIC
@ATTRIBUTE a_39 NUMERIC
@ATTRIBUTE a_40 NUMERIC
@ATTRIBUTE a_41 NUMERIC
@ATTRIBUTE a_42 NUMERIC
@ATTRIBUTE a_43 NUMERIC
@ATTRIBUTE a_44 NUMERIC
@ATTRIBUTE a_45 NUMERIC
@ATTRIBUTE a_46 NUMERIC
@ATTRIBUTE a_47 NUMERIC
@ATTRIBUTE a_48 NUMERIC
@ATTRIBUTE a_49 NUMERIC
@ATTRIBUTE a_50 NUMERIC
@ATTRIBUTE a_51 NUMERIC
@ATTRIBUTE a_52 NUMERIC
@ATTRIBUTE a_53 NUMERIC
@ATTRIBUTE a_54 NUMERIC
@ATTRIBUTE a_55 NUMERIC
@ATTRIBUTE a_56 NUMERIC
@ATTRIBUTE a_57 NUMERIC
@ATTRIBUTE a_58 NUMERIC
@ATTRIBUTE a_59 NUMERIC
@ATTRIBUTE a_60 NUMERIC
@ATTRIBUTE a_61 NUMERIC
@ATTRIBUTE a_62 NUMERIC
@ATTRIBUTE a_63 NUMERIC
@ATTRIBUTE a_64 NUMERIC
@ATTRIBUTE a_65 NUMERIC
@ATTRIBUTE a_66 NUMERIC
@ATTRIBUTE a_67 NUMERIC
@ATTRIBUTE a_68 NUMERIC
@ATTRIBUTE a_69 NUMERIC
@ATTRIBUTE a_70 NUMERIC
@ATTRIBUTE a_71 NUMERIC
@ATTRIBUTE a_72 NUMERIC
@ATTRIBUTE a_73 NUMERIC
@ATTRIBUTE a_74 NUMERIC
@ATTRIBUTE a_75 NUMERIC
@ATTRIBUTE a_76 NUMERIC
@ATTRIBUTE a_77 NUMERIC
@ATTRIBUTE a_78 NUMERIC
@ATTRIBUTE a_79 NUMERIC
@ATTRIBUTE a_80 NUMERIC
@ATTRIBUTE a_81 NUMERIC
@ATTRIBUTE class  {bathtub,bed,chair,desk,dresser,monitor,night_stand,sofa,table,toilet}
@DATA
0.00104284,0.001567,0.00428131,0.00167654,0.00115928,0.00155747,0.0024331,0.00146721,0.00104284,0.00200964,0.00558735,0.00201745,0.00115928,0.00178533,0.00289075,0.00164122,0.00104284,0.00156892,0.00428008,0.00167,0.00115928,0.00155828,0.00243284,0.00146833,0.004896,0.00115928,0.00104284,2.76847,2.60158,2.04154,2.56321,2.7215,2.56411,2.26778,2.60526,2.76847,2.42074,1.68794,2.39037,2.7215,2.51748,2.16048,2.57344,2.76847,2.60149,2.04181,2.56467,2.7215,2.56397,2.26788,2.60479,1.77846,2.7215,2.76847,0.0371115,0.0264439,0.0145344,0.0274669,0.0367981,0.0184926,0.0137442,0.0193679,0.0371115,0.0167419,0.0109534,0.0168787,0.0367981,0.0170152,0.0130065,0.0182554,0.0371115,0.0263676,0.0145314,0.0275109,0.0367981,0.0184762,0.0137345,0.0193606,0.0485992,0.0367981,0.0371115,bathtub
0.00121281,0.00182156,0.00516426,0.00182244,0.00113572,0.00169838,0.00347878,0.00171665,0.00121281,0.00187638,0.00562481,0.00201925,0.00113572,0.0017877,0.00336085,0.00178256,0.00121281,0.00181851,0.00520663,0.00181505,0.00113572,0.00169638,0.00347117,0.00172008,0.00417652,0.00113572,0.00121281,2.72089,2.51861,1.87956,2.51314,2.74028,2.52935,2.0561,2.52458,2.72089,2.47058,1.70047,2.40062,2.74028,2.50899,2.05681,2.54665,2.72089,2.51992,1.87567,2.51481,2.74028,2.5287,2.05645,2.52501,1.90527,2.74028,2.72089,0.0417472,0.0205379,0.0125029,0.0203471,0.047795,0.0182426,0.0124678,0.0179618,0.0417472,0.0186272,0.0113689,0.017309,0.047795,0.0179086,0.0125278,0.0186398,0.0417472,0.0205675,0.0124994,0.0204134,0.047795,0.0182212,0.0124763,0.0179934,0.071556,0.047795,0.0417472,bathtub
0.000890041,0.00121788,0.00253093,0.00120427,0.000900504,0.00115297,0.00200278,0.00112953,0.000890041,0.00156673,0.00429592,0.00158391,0.000900504,0.00140812,0.00285486,0.0014133,0.000890041,0.00120682,0.00254296,0.00121407,0.000900504,0.00113001,0.00200405,0.00115326,0.00343896,0.000900504,0.000890041,2.85165,2.74985,2.38978,2.75367,2.8466,2.753,2.4562,2.7634,2.85165,2.59246,1.94703,2.58498,2.8466,2.64093,2.2034,2.63892,2.85165,2.75261,2.3877,2.75009,2.8466,2.76286,2.45684,2.7527,2.07183,2.8466,2.85165,0.0448108,0.0301175,0.0141416,0.0302493,0.0449676,0.0240178,0.013571,0.0254586,0.0448108,0.0157531,0.00996515,0.0155908,0.0449676,0.0165727,0.0110189,0.0165747,0.0448108,0.0297619,0.0141249,0.0300464,0.0449676,0.0255686,0.0135598,0.0238128,0.0406432,0.0449676,0.0448108,bathtub
0.00117639,0.00147698,0.00362485,0.00148678,0.00117308,0.00130177,0.00275753,0.00130839,0.00117639,0.00190411,0.00442428,0.00201418,0.00117308,0.00141179,0.00304714,0.00143545,0.00117639,0.00148783,0.00371367,0.00151291,0.00117308,0.00130418,0.00273576,0.00131274,0.00418206,0.00117308,0.00117639,2.74837,2.64609,2.16726,2.64127,2.75069,2.67594,2.20384,2.6756,2.74837,2.48338,1.91371,2.45911,2.75069,2.62939,2.13126,2.62202,2.74837,2.64448,2.15657,2.63568,2.75069,2.67522,2.20869,2.67256,1.94544,2.75069,2.74837,0.0447006,0.027205,0.0135183,0.0273811,0.0450215,0.0216778,0.0119522,0.0218624,0.0447006,0.0164821,0.0106148,0.0161748,0.0450215,0.0187531,0.0114986,0.0186666,0.0447006,0.0274762,0.0134874,0.0272842,0.0450215,0.0216056,0.0119607,0.0216243,0.050371,0.0450215,0.0447006,bathtub
0.000888639,0.00142937,0.00338964,0.00138659,0.000907704,0.0013655,0.00259088,0.00131714,0.000888639,0.00254796,0.0066443,0.00239372,0.000907704,0.00220534,0.00457782,0.00204185,0.000888639,0.00136592,0.00278751,0.00135737,0.000907704,0.00141412,0.00297438,0.00142564,0.00332277,0.000907704,0.000888639,2.83862,2.6455,2.15131,2.65657,2.83946,2.64512,2.25645,2.65517,2.83862,2.35361,1.56076,2.35056,2.83946,2.40482,1.82704,2.42264,2.83862,2.66072,2.22405,2.65366,2.83946,2.63932,2.18319,2.63131,2.09147,2.83946,2.83862,0.0618872,0.0220556,0.0124583,0.0220122,0.0661332,0.0196173,0.0125891,0.0204075,0.0618872,0.014587,0.0101198,0.0148957,0.0661332,0.0149914,0.0105892,0.0153068,0.0618872,0.0213173,0.0126651,0.0211589,0.0661332,0.0202007,0.012463,0.0203494,0.0687376,0.0661332,0.0618872,bathtub
0.000953118,0.00128088,0.00266222,0.00126354,0.000938707,0.00123615,0.00244688,0.00133517,0.000953118,0.00188275,0.00546954,0.00190637,0.000938707,0.00174969,0.00407565,0.00193214,0.000953118,0.00130309,0.00266053,0.00122859,0.000938707,0.00123176,0.00242088,0.0013263,0.00333279,0.000938707,0.000953118,2.82276,2.69553,2.29226,2.70992,2.82202,2.7114,2.31169,2.66943,2.82276,2.47462,1.74835,2.48862,2.82202,2.52639,1.93034,2.46598,2.82276,2.68674,2.29122,2.72047,2.82202,2.71153,2.3174,2.67232,2.0901,2.82202,2.82276,0.0538544,0.0240213,0.0130095,0.0236774,0.0529926,0.0227177,0.0128276,0.0211453,0.0538544,0.0151116,0.0101328,0.0150467,0.0529926,0.0158558,0.0105929,0.01488,0.0538544,0.0235926,0.0130736,0.0245929,0.0529926,0.0225649,0.0129827,0.0210921,0.0598841,0.0529926,0.0538544,bathtub
0.0011725,0.00138122,0.00314329,0.00140691,0.0010852,0.0011495,0.0019043,0.00115602,0.0011725,0.00146307,0.00321573,0.00154175,0.0010852,0.00128916,0.00235549,0.0013392,0.0011725,0.00124207,0.00241739,0.00127512,0.0010852,0.00133639,0.00262054,0.00135357,0.00403424,0.0010852,0.0011725,2.75943,2.70835,2.27911,2.70199,2.77745,2.75079,2.46932,2.75012,2.75943,2.61025,2.13355,2.58939,2.77745,2.69288,2.30811,2.68453,2.75943,2.71137,2.33847,2.70013,2.77745,2.69274,2.31672,2.69044,1.9545,2.77745,2.75943,0.0346552,0.037108,0.015517,0.0367016,0.0361808,0.0236669,0.0134129,0.0237154,0.0346552,0.0177629,0.0108861,0.0170897,0.0361808,0.0202709,0.0124663,0.0200669,0.0346552,0.0247236,0.0132165,0.0243962,0.0361808,0.0240244,0.0129469,0.0239131,0.0369333,0.0361808,0.0346552,bathtub
0.000962574,0.00121261,0.00295829,0.00127564,0.00093517,0.00120489,0.00270498,0.00129946,0.000962574,0.0017185,0.00525339,0.00186585,0.00093517,0.00174797,0.00414928,0.00178355,0.000962574,0.00124002,0.00302289,0.0012208,0.00093517,0.00127638,0.00261641,0.0012262,0.0038666,0.00093517,0.000962574,2.81892,2.71722,2.25519,2.69653,2.83112,2.71116,2.28273,2.68532,2.81892,2.53211,1.76837,2.4809,2.83112,2.51345,1.91611,2.51351,2.81892,2.71254,2.25109,2.71229,2.83112,2.68797,2.29495,2.70905,1.97142,2.83112,2.81892,0.0570113,0.0243719,0.0127113,0.0231009,0.0616322,0.0232484,0.0127132,0.0207346,0.0570113,0.0157782,0.00993018,0.014811,0.0616322,0.0155246,0.0102747,0.0155022,0.0570113,0.0242157,0.012824,0.0242244,0.0616322,0.0213046,0.0127114,0.0228354,0.0419962,0.0616322,0.0570113,bathtub
0.00102944,0.00145317,0.00309805,0.00150572,0.00101639,0.00132868,0.00229315,0.00133238,0.00102944,0.0020609,0.00765223,0.00225235,0.00101639,0.0016323,0.00341931,0.00165523,0.00102944,0.00142117,0.00291323,0.00143886,0.00101639,0.00131661,0.00225041,0.00130423,0.0037034,0.00101639,0.00102944,2.78014,2.64931,2.1961,2.63603,2.78576,2.68152,2.35668,2.68049,2.78014,2.4299,1.57693,2.38534,2.78576,2.56642,2.05034,2.56039,2.78014,2.66088,2.23038,2.65329,2.78576,2.68671,2.36229,2.68975,2.02978,2.78576,2.78014,0.0370692,0.0269478,0.0136423,0.0260892,0.0386555,0.0216564,0.0136111,0.0215555,0.0370692,0.0159665,0.0104614,0.015554,0.0386555,0.0165011,0.0116393,0.0164184,0.0370692,0.0276826,0.0139096,0.027357,0.0386555,0.0224388,0.0138384,0.0224024,0.0578407,0.0386555,0.0370692,bathtub
0.0010658,0.000962657,0.00173396,0.00157691,0.00112841,0.00107402,0.00162925,0.00130831,0.0010658,0.00126621,0.00329483,0.00199045,0.00112841,0.00154829,0.00295855,0.00170603,0.0010658,0.00121004,0.00219924,0.00131342,0.00112841,0.00132768,0.00187521,0.00125639,0.00334793,0.00112841,0.0010658,2.78082,2.83725,2.55596,2.59985,2.75194,2.78685,2.59144,2.71853,2.78082,2.71024,2.1486,2.453,2.75194,2.60034,2.22042,2.55398,2.78082,2.76224,2.48299,2.715,2.75194,2.69744,2.5081,2.74194,2.11132,2.75194,2.78082,0.0263694,0.0369857,0.016066,0.0165756,0.0389507,0.027406,0.0167485,0.0270214,0.0263694,0.019985,0.0107629,0.0130301,0.0389507,0.0163051,0.011067,0.015029,0.0263694,0.02878,0.014946,0.0258356,0.0389507,0.0266817,0.0161258,0.02532,0.0467043,0.0389507,0.0263694,bathtub
0.00166065,0.00178679,0.0026078,0.00146379,0.00147879,0.0014215,0.00247234,0.00185277,0.00166065,0.0019089,0.00286096,0.00149606,0.00147879,0.00139259,0.00234208,0.00177311,0.00166065,0.00191723,0.00280433,0.00145931,0.00147879,0.00139814,0.00222876,0.00169167,0.00493968,0.00147879,0.00166065,2.57761,2.55124,2.31846,2.63459,2.60861,2.64711,2.3355,2.52724,2.57761,2.51733,2.19885,2.62835,2.60861,2.64811,2.32254,2.53428,2.57761,2.51588,2.28581,2.63718,2.60861,2.65376,2.37767,2.56945,1.82636,2.60861,2.57761,0.0291793,0.0247809,0.0144365,0.0220094,0.0234573,0.0233961,0.014348,0.0227275,0.0291793,0.0219222,0.0126685,0.0223065,0.0234573,0.021213,0.0136225,0.0192177,0.0291793,0.0238192,0.0146909,0.0247262,0.0234573,0.0223063,0.0145043,0.0230365,0.0504123,0.0234573,0.0291793,bathtub
0.00109673,0.00119892,0.00272709,0.00134665,0.00108095,0.00129769,0.00256577,0.00128057,0.00109673,0.00133335,0.0038101,0.00171963,0.00108095,0.00149536,0.00322983,0.00161394,0.00109673,0.00119364,0.00281499,0.0013925,0.00108095,0.00126044,0.00253789,0.00135241,0.00344167,0.00108095,0.00109673,2.77789,2.73587,2.27902,2.67152,2.78984,2.6927,2.30748,2.70322,2.77789,2.6668,1.99761,2.5126,2.78984,2.60992,2.11282,2.5814,2.77789,2.73455,2.25822,2.65821,2.78984,2.70654,2.31079,2.68063,2.06864,2.78984,2.77789,0.042673,0.0263907,0.0125874,0.0218874,0.0520899,0.0232418,0.0127535,0.0234324,0.042673,0.0202389,0.0106977,0.0153467,0.0520899,0.0177755,0.0112088,0.0168354,0.042673,0.0264161,0.0123497,0.0217731,0.0520899,0.0245183,0.012689,0.0209601,0.0559385,0.0520899,0.042673,bathtub
