@RELATION INCRARR_1_30_complete
@ATTRIBUTE a_1 NUMERIC
@ATTRIBUTE a_2 NUMERIC
@ATTRIBUTE a_3 NUMERIC
@ATTRIBUTE a_4 NUMERIC
@ATTRIBUTE a_5 NUMERIC
@ATTRIBUTE a_6 NUMERIC
@ATTRIBUTE a_7 NUMERIC
@ATTRIBUTE a_8 NUMERIC
@ATTRIBUTE a_9 NUMERIC
@ATTRIBUTE a_10 NUMERIC
@ATTRIBUTE a_11 NUMERIC
@ATTRIBUTE a_12 NUMERIC
@ATTRIBUTE a_13 NUMERIC
@ATTRIBUTE a_14 NUMERIC
@ATTRIBUTE a_15 NUMERIC
@ATTRIBUTE a_16 NUMERIC
@ATTRIBUTE a_17 NUMERIC
@ATTRIBUTE a_18 NUMERIC
@ATTRIBUTE a_19 NUMERIC
@ATTRIBUTE a_20 NUMERIC
@ATTRIBUTE a_21 NUMERIC
@ATTRIBUTE a_22 NUMERIC
@ATTRIBUTE a_23 NUMERIC
@ATTRIBUTE a_24 NUMERIC
@ATTRIBUTE a_25 NUMERIC
@ATTRIBUTE a_26 NUMERIC
@ATTRIBUTE a_27 NUMERIC
@ATTRIBUTE a_28 NUMERIC
@ATTRIBUTE a_29 NUMERIC
@ATTRIBUTE a_30 NUMERIC
@ATTRIBUTE a_31 NUMERIC
@ATTRIBUTE a_32 NUMERIC
@ATTRIBUTE a_33 NUMERIC
@ATTRIBUTE a_34 NUMERIC
@ATTRIBUTE a_35 NUMERIC
@ATTRIBUTE a_36 NUMERIC
@ATTRIBUTE a_37 NUMERIC
@ATTRIBUTE a_38 NUMERIC
@ATTRIBUTE a_39 NUMERIC
@ATTRIBUTE a_40 NUMERIC
@ATTRIBUTE a_41 NUMERIC
@ATTRIBUTE a_42 NUMERIC
@ATTRIBUTE a_43 NUMERIC
@ATTRIBUTE a_44 NUMERIC
@ATTRIBUTE a_45 NUMERIC
@ATTRIBUTE a_46 NUMERIC
@ATTRIBUTE a_47 NUMERIC
@ATTRIBUTE a_48 NUMERIC
@ATTRIBUTE a_49 NUMERIC
@ATTRIBUTE a_50 NUMERIC
@ATTRIBUTE a_51 NUMERIC
@ATTRIBUTE a_52 NUMERIC
@ATTRIBUTE a_53 NUMERIC
@ATTRIBUTE a_54 NUMERIC
@ATTRIBUTE a_55 NUMERIC
@ATTRIBUTE a_56 NUMERIC
@ATTRIBUTE a_57 NUMERIC
@ATTRIBUTE a_58 NUMERIC
@ATTRIBUTE a_59 NUMERIC
@ATTRIBUTE a_60 NUMERIC
@ATTRIBUTE a_61 NUMERIC
@ATTRIBUTE a_62 NUMERIC
@ATTRIBUTE a_63 NUMERIC
@ATTRIBUTE a_64 NUMERIC
@ATTRIBUTE a_65 NUMERIC
@ATTRIBUTE a_66 NUMERIC
@ATTRIBUTE a_67 NUMERIC
@ATTRIBUTE a_68 NUMERIC
@ATTRIBUTE a_69 NUMERIC
@ATTRIBUTE a_70 NUMERIC
@ATTRIBUTE a_71 NUMERIC
@ATTRIBUTE a_72 NUMERIC
@ATTRIBUTE a_73 NUMERIC
@ATTRIBUTE a_74 NUMERIC
@ATTRIBUTE a_75 NUMERIC
@ATTRIBUTE a_76 NUMERIC
@ATTRIBUTE a_77 NUMERIC
@ATTRIBUTE a_78 NUMERIC
@ATTRIBUTE a_79 NUMERIC
@ATTRIBUTE a_80 NUMERIC
@ATTRIBUTE a_81 NUMERIC
@ATTRIBUTE class  {bathtub,bed,chair,desk,dresser,monitor,night_stand,sofa,table,toilet}
@DATA
0.00175779,0.00139382,0.00183736,0.00254452,0.00290546,0.00446374,0.00166623,0.00135117,0.00189796,0.00167059,0.00115928,0.00176065,0.00289075,0.004896,0.00558735,0.00155062,0.00104284,0.00193944,0.00175436,0.00139476,0.00183658,0.00254291,0.00290591,0.00445106,0.00167094,0.00135008,0.00189135,2.50023,2.62325,2.48554,2.25264,2.21451,2.00095,2.53738,2.64506,2.47682,2.54188,2.7215,2.50901,2.16048,1.77846,1.68794,2.59357,2.76847,2.46061,2.50087,2.62298,2.4854,2.25289,2.21536,2.00288,2.53622,2.64533,2.47796,0.00488421,0.00870551,0.00510123,0.00681431,0.0143179,0.00678154,0.00495387,0.008676,0.00504043,0.00776948,0.0367981,0.00827696,0.0130065,0.0485992,0.0109534,0.00803119,0.0371115,0.00808398,0.00488571,0.00869829,0.00509897,0.00681766,0.0143267,0.00678755,0.00495381,0.00867029,0.00504356,bathtub
0.00189893,0.00167721,0.00201439,0.00350092,0.00427569,0.00519496,0.00189478,0.00154714,0.00189822,0.00161896,0.00113572,0.00174255,0.00336085,0.00417652,0.00562481,0.00161132,0.00121281,0.00161536,0.00189868,0.0016779,0.00201137,0.00352305,0.00428503,0.0052107,0.0018994,0.00154359,0.00189896,2.46064,2.54803,2.44412,2.05576,1.96886,1.81912,2.4738,2.57515,2.46642,2.56078,2.74028,2.51278,2.05681,1.90527,1.70047,2.58443,2.72089,2.54839,2.46045,2.54804,2.44644,2.05295,1.96698,1.81817,2.47256,2.57798,2.46671,0.00488619,0.00835288,0.0049397,0.00653785,0.0125747,0.00646258,0.00488871,0.00831308,0.0049757,0.00813548,0.047795,0.00827751,0.0125278,0.071556,0.0113689,0.00816092,0.0417472,0.00855789,0.00488533,0.00835717,0.00494536,0.00652907,0.0125665,0.00646078,0.00489227,0.00832017,0.00497927,bathtub
0.00123288,0.000954599,0.0013125,0.00212574,0.00190567,0.00272688,0.00125779,0.000971218,0.0013221,0.00123896,0.000900504,0.00130299,0.00285486,0.00343896,0.00429592,0.00124438,0.000890041,0.00129082,0.00125352,0.00096872,0.00133534,0.00212193,0.00190273,0.0027424,0.0012314,0.0009544,0.00130647,2.72808,2.84108,2.7181,2.41377,2.48181,2.33118,2.71821,2.83604,2.71557,2.70283,2.8466,2.68848,2.2034,2.07183,1.94703,2.70193,2.85165,2.69376,2.71934,2.83659,2.71093,2.41551,2.48256,2.32837,2.7285,2.84147,2.71969,0.00507699,0.0101592,0.00518022,0.00655488,0.0145718,0.0065533,0.00503103,0.0100235,0.00518081,0.00798016,0.0449676,0.00811236,0.0110189,0.0406432,0.00996515,0.00798931,0.0448108,0.0081661,0.00503594,0.0100639,0.00516558,0.00655559,0.0145646,0.00654452,0.00507425,0.0101244,0.00517947,bathtub
0.00148264,0.00123339,0.0015682,0.00280297,0.00266758,0.00406465,0.00148939,0.00123341,0.00153259,0.0012843,0.00117308,0.00157336,0.00304714,0.00418206,0.00442428,0.00130525,0.00117639,0.00152005,0.00149151,0.0012277,0.00157802,0.00277728,0.00270048,0.00409815,0.00149267,0.00122822,0.00154075,2.63409,2.69377,2.61131,2.20102,2.24382,2.10946,2.63022,2.69449,2.62135,2.67764,2.75069,2.60059,2.13126,1.94544,1.91371,2.66972,2.74837,2.61754,2.63175,2.69617,2.6087,2.20494,2.23579,2.10356,2.62976,2.69756,2.61935,0.00499836,0.00901608,0.00508846,0.00637414,0.0128382,0.00655244,0.00498024,0.00895981,0.00509821,0.00845252,0.0450215,0.00823609,0.0114986,0.050371,0.0106148,0.0083979,0.0447006,0.00833787,0.00499348,0.00902859,0.00508222,0.00638784,0.0127926,0.00654284,0.00498703,0.00900482,0.00510257,bathtub
0.00157183,0.0011024,0.00153684,0.00333438,0.00276043,0.00394515,0.0015785,0.00116049,0.00161652,0.00187991,0.000907704,0.00174785,0.00457782,0.00332277,0.0066443,0.00182016,0.000888639,0.0017412,0.00159858,0.00109334,0.00153118,0.0030595,0.00234031,0.00335622,0.00151861,0.00107279,0.00153162,2.57284,2.76943,2.59511,2.07983,2.25689,2.02603,2.5643,2.74095,2.57783,2.49256,2.83946,2.50827,1.82704,2.09147,1.56076,2.49623,2.83862,2.51452,2.56891,2.75461,2.57423,2.13914,2.31606,2.0904,2.59123,2.76583,2.58866,0.00492104,0.00981915,0.00498983,0.00630793,0.0136869,0.00626193,0.00492203,0.00966792,0.00496131,0.00765211,0.0661332,0.00780964,0.0105892,0.0687376,0.0101198,0.00774133,0.0618872,0.00775198,0.0048901,0.00931281,0.00495374,0.00634602,0.0137607,0.00632698,0.0049452,0.009539,0.00495703,bathtub
0.0013965,0.00102067,0.00146873,0.00272076,0.00219536,0.00308627,0.00148061,0.00104982,0.00143631,0.00151304,0.000938707,0.00152031,0.00407565,0.00333279,0.00546954,0.00164232,0.000953118,0.00150575,0.00139542,0.00100721,0.00142929,0.00278494,0.00220544,0.00307228,0.00149908,0.00108045,0.00144073,2.64717,2.80398,2.63364,2.23125,2.38231,2.18598,2.61854,2.78981,2.63238,2.59116,2.82202,2.60032,1.93034,2.0901,1.74835,2.54854,2.82276,2.58548,2.64825,2.80754,2.64244,2.21839,2.37824,2.18711,2.61257,2.77768,2.63,0.00500299,0.00984355,0.00497723,0.00643319,0.0143149,0.00637919,0.00494185,0.00989707,0.00501761,0.00785349,0.0529926,0.00777883,0.0105929,0.0598841,0.0101328,0.0076287,0.0538544,0.00788938,0.00500165,0.00993417,0.00501598,0.00638506,0.0142104,0.00639662,0.00492309,0.00990181,0.00502507,bathtub
0.00132707,0.00119646,0.0013879,0.00243602,0.00298963,0.00283102,0.0013651,0.00121643,0.00135286,0.00114276,0.0010852,0.00129303,0.00235549,0.00403424,0.00321573,0.0011702,0.0011725,0.00121349,0.00121277,0.00105835,0.00134086,0.00190776,0.00216248,0.00251882,0.00122362,0.00104597,0.00129053,2.69275,2.74847,2.7014,2.33654,2.25501,2.31623,2.68175,2.74778,2.71104,2.74611,2.77745,2.69164,2.30811,1.9545,2.13355,2.74209,2.75943,2.71521,2.74123,2.77424,2.67676,2.47304,2.37152,2.31869,2.7386,2.77623,2.69436,0.0050517,0.00932455,0.0053225,0.0065667,0.0130382,0.00684472,0.00500612,0.00928608,0.00538222,0.00866157,0.0361808,0.00851281,0.0124663,0.0369333,0.0108861,0.00854345,0.0346552,0.00872928,0.00513519,0.00901937,0.00509916,0.00678713,0.0130015,0.00659393,0.00512812,0.00904793,0.00513581,bathtub
0.00140957,0.00109536,0.00143957,0.00276463,0.00277966,0.00326191,0.00135576,0.00101765,0.00133677,0.00147672,0.00093517,0.00149455,0.00414928,0.0038666,0.00525339,0.00152069,0.000962574,0.00140078,0.00134529,0.0010126,0.00137806,0.00283455,0.00269962,0.00326566,0.00145726,0.00107771,0.00138006,2.63761,2.77835,2.63262,2.2287,2.31168,2.16482,2.65544,2.80178,2.66423,2.59621,2.83112,2.59616,1.91611,1.97142,1.76837,2.59079,2.81892,2.62897,2.65729,2.80152,2.652,2.21662,2.31845,2.1679,2.62215,2.7859,2.65213,0.00494815,0.00967207,0.00496391,0.0063478,0.0139196,0.00630163,0.00502267,0.0100272,0.00507256,0.00787552,0.0616322,0.00779993,0.0102747,0.0419962,0.00993018,0.00781731,0.0570113,0.00803151,0.00504244,0.0100982,0.00502711,0.00633255,0.0140486,0.00631904,0.00490243,0.00966777,0.00501676,bathtub
0.0015004,0.001198,0.001666,0.00238017,0.00256691,0.00347931,0.00150233,0.00117452,0.00161391,0.00150735,0.00101639,0.0018285,0.00341931,0.0037034,0.00765223,0.00153486,0.00102944,0.00166999,0.00152756,0.00117868,0.00160395,0.00247557,0.00249049,0.00324975,0.00154854,0.00118404,0.00157801,2.62359,2.72406,2.56549,2.32066,2.29223,2.11984,2.62224,2.72901,2.58335,2.61574,2.78576,2.50949,2.05034,2.02978,1.57693,2.6063,2.78014,2.54418,2.61632,2.72667,2.58381,2.30271,2.28927,2.16243,2.60859,2.72596,2.59493,0.00498469,0.00922888,0.00504479,0.00673024,0.0142662,0.00654709,0.00497554,0.00923167,0.00508147,0.00782896,0.0386555,0.00806902,0.0116393,0.0578407,0.0104614,0.00779429,0.0370692,0.00818561,0.00495597,0.00921046,0.00509601,0.00666196,0.0141186,0.00665221,0.00493776,0.00913525,0.00511091,bathtub
0.00134246,0.00118964,0.00166615,0.00201295,0.00166935,0.00183667,0.00140418,0.000870087,0.000964527,0.0013069,0.00112841,0.00176295,0.00295855,0.00334793,0.00329483,0.00154756,0.0010658,0.00110232,0.00106089,0.000916594,0.00151802,0.00175609,0.00160215,0.00237855,0.00145973,0.00112728,0.00130441,2.70404,2.77066,2.56316,2.45309,2.55982,2.54339,2.69977,2.88832,2.86758,2.68452,2.75194,2.52998,2.22042,2.11132,2.1486,2.6044,2.78082,2.76889,2.81087,2.87597,2.66281,2.5543,2.60442,2.42097,2.65789,2.8168,2.73136,0.00520386,0.00954224,0.00468622,0.00681315,0.016059,0.00732603,0.00502818,0.0109941,0.00606731,0.00807098,0.0389507,0.00701562,0.011067,0.0467043,0.0107629,0.00736911,0.0263694,0.00865813,0.00540179,0.0120792,0.00497927,0.00704325,0.0183326,0.00662402,0.00504866,0.0102274,0.00511189,bathtub
0.00148059,0.00138126,0.00158439,0.00215025,0.00254613,0.0024935,0.00166744,0.00156681,0.00178297,0.0013215,0.00147879,0.00138358,0.00234208,0.00493968,0.00286096,0.00157961,0.00166065,0.00168219,0.00148124,0.00137111,0.00152849,0.00232715,0.00284961,0.00255976,0.00180598,0.00170357,0.00187053,2.63714,2.6397,2.61423,2.40971,2.25704,2.35288,2.58123,2.58915,2.56361,2.67293,2.60861,2.66134,2.32254,1.82636,2.19885,2.60319,2.57761,2.59123,2.63578,2.64221,2.62637,2.37268,2.22749,2.33773,2.55261,2.5569,2.54611,0.00508966,0.00827793,0.00506393,0.00709633,0.0137043,0.00703568,0.00503052,0.00847805,0.00511839,0.00846268,0.0234573,0.00853183,0.0136225,0.0504123,0.0126685,0.00832017,0.0291793,0.00878875,0.00510425,0.00847972,0.00514944,0.00703533,0.0137809,0.00710975,0.00500643,0.00838576,0.00511778,bathtub
0.00132651,0.00110423,0.00150398,0.00271104,0.00239513,0.00292207,0.00152695,0.00108891,0.00128815,0.00128026,0.00108095,0.00144622,0.00322983,0.00344167,0.0038101,0.00142992,0.00109673,0.00112823,0.00136166,0.00113367,0.00156691,0.00267203,0.00247235,0.00305578,0.00143807,0.00105132,0.00128858,2.68403,2.75961,2.61894,2.26836,2.33267,2.22505,2.62009,2.77404,2.70429,2.6699,2.78984,2.61668,2.11282,2.06864,1.99761,2.63731,2.77789,2.7338,2.67178,2.74954,2.60364,2.27568,2.3115,2.20314,2.64756,2.78629,2.70461,0.00509444,0.00933322,0.00492691,0.00642967,0.0130207,0.00639002,0.00489236,0.00919226,0.00519033,0.00838207,0.0520899,0.00786314,0.0112088,0.0559385,0.0106977,0.00797757,0.042673,0.00898489,0.00505489,0.00925617,0.00490219,0.00647313,0.0129024,0.00633913,0.00498635,0.00941669,0.00519744,bathtub
