@RELATION INCRARR_1_100_complete
@ATTRIBUTE a_1 NUMERIC
@ATTRIBUTE a_2 NUMERIC
@ATTRIBUTE a_3 NUMERIC
@ATTRIBUTE a_4 NUMERIC
@ATTRIBUTE a_5 NUMERIC
@ATTRIBUTE a_6 NUMERIC
@ATTRIBUTE a_7 NUMERIC
@ATTRIBUTE a_8 NUMERIC
@ATTRIBUTE a_9 NUMERIC
@ATTRIBUTE a_10 NUMERIC
@ATTRIBUTE a_11 NUMERIC
@ATTRIBUTE a_12 NUMERIC
@ATTRIBUTE a_13 NUMERIC
@ATTRIBUTE a_14 NUMERIC
@ATTRIBUTE a_15 NUMERIC
@ATTRIBUTE a_16 NUMERIC
@ATTRIBUTE a_17 NUMERIC
@ATTRIBUTE a_18 NUMERIC
@ATTRIBUTE a_19 NUMERIC
@ATTRIBUTE a_20 NUMERIC
@ATTRIBUTE a_21 NUMERIC
@ATTRIBUTE a_22 NUMERIC
@ATTRIBUTE a_23 NUMERIC
@ATTRIBUTE a_24 NUMERIC
@ATTRIBUTE a_25 NUMERIC
@ATTRIBUTE a_26 NUMERIC
@ATTRIBUTE a_27 NUMERIC
@ATTRIBUTE a_28 NUMERIC
@ATTRIBUTE a_29 NUMERIC
@ATTRIBUTE a_30 NUMERIC
@ATTRIBUTE a_31 NUMERIC
@ATTRIBUTE a_32 NUMERIC
@ATTRIBUTE a_33 NUMERIC
@ATTRIBUTE a_34 NUMERIC
@ATTRIBUTE a_35 NUMERIC
@ATTRIBUTE a_36 NUMERIC
@ATTRIBUTE a_37 NUMERIC
@ATTRIBUTE a_38 NUMERIC
@ATTRIBUTE a_39 NUMERIC
@ATTRIBUTE a_40 NUMERIC
@ATTRIBUTE a_41 NUMERIC
@ATTRIBUTE a_42 NUMERIC
@ATTRIBUTE a_43 NUMERIC
@ATTRIBUTE a_44 NUMERIC
@ATTRIBUTE a_45 NUMERIC
@ATTRIBUTE a_46 NUMERIC
@ATTRIBUTE a_47 NUMERIC
@ATTRIBUTE a_48 NUMERIC
@ATTRIBUTE a_49 NUMERIC
@ATTRIBUTE a_50 NUMERIC
@ATTRIBUTE a_51 NUMERIC
@ATTRIBUTE a_52 NUMERIC
@ATTRIBUTE a_53 NUMERIC
@ATTRIBUTE a_54 NUMERIC
@ATTRIBUTE a_55 NUMERIC
@ATTRIBUTE a_56 NUMERIC
@ATTRIBUTE a_57 NUMERIC
@ATTRIBUTE a_58 NUMERIC
@ATTRIBUTE a_59 NUMERIC
@ATTRIBUTE a_60 NUMERIC
@ATTRIBUTE a_61 NUMERIC
@ATTRIBUTE a_62 NUMERIC
@ATTRIBUTE a_63 NUMERIC
@ATTRIBUTE a_64 NUMERIC
@ATTRIBUTE a_65 NUMERIC
@ATTRIBUTE a_66 NUMERIC
@ATTRIBUTE a_67 NUMERIC
@ATTRIBUTE a_68 NUMERIC
@ATTRIBUTE a_69 NUMERIC
@ATTRIBUTE a_70 NUMERIC
@ATTRIBUTE a_71 NUMERIC
@ATTRIBUTE a_72 NUMERIC
@ATTRIBUTE a_73 NUMERIC
@ATTRIBUTE a_74 NUMERIC
@ATTRIBUTE a_75 NUMERIC
@ATTRIBUTE a_76 NUMERIC
@ATTRIBUTE a_77 NUMERIC
@ATTRIBUTE a_78 NUMERIC
@ATTRIBUTE a_79 NUMERIC
@ATTRIBUTE a_80 NUMERIC
@ATTRIBUTE a_81 NUMERIC
@ATTRIBUTE class  {bathtub,bed,chair,desk,dresser,monitor,night_stand,sofa,table,toilet}
@DATA
0.000162013,0.000129638,0.000173599,0.000235876,0.000275653,0.000420811,0.000152429,0.000127463,0.000187544,0.000155403,0.000108391,0.00016486,0.000268712,0.000461818,0.000537656,0.000143353,9.97709e-05,0.00019314,0.000162019,0.000129733,0.000174048,0.000235477,0.000274932,0.000420914,0.000152662,0.000127312,0.000187582,3.68559,3.81088,3.66871,3.4349,3.3842,3.1709,3.72862,3.82165,3.64648,3.72109,3.9039,3.68492,3.3267,2.9454,2.84688,3.77679,3.94364,3.63226,3.68568,3.81057,3.66747,3.43534,3.38502,3.17065,3.72737,3.82209,3.64636,0.000419116,0.000730479,0.000436717,0.000581008,0.00119007,0.000576779,0.000424943,0.000729601,0.00043208,0.000658111,0.00287466,0.000699994,0.0010885,0.00388283,0.000922113,0.000680516,0.00294465,0.000686092,0.000419149,0.000730161,0.000436617,0.000581105,0.00119155,0.000576848,0.000424832,0.000729281,0.00043207,bathtub
0.000172963,0.00015636,0.000186945,0.000326446,0.000423465,0.000488737,0.000175921,0.000151392,0.000174726,0.00015463,0.000114208,0.00016404,0.000319121,0.000396572,0.000545721,0.000154243,0.000117133,0.000153196,0.000173185,0.000156212,0.000186706,0.000328506,0.000422995,0.00048938,0.000175978,0.000151639,0.000174751,3.65861,3.73587,3.62468,3.21762,3.10985,2.98958,3.65581,3.74698,3.65718,3.73206,3.89631,3.67952,3.21512,3.07194,2.8647,3.7648,3.89147,3.72042,3.65841,3.73472,3.62572,3.21486,3.10925,2.98746,3.65568,3.7474,3.65776,0.000419516,0.0007074,0.000423788,0.00055748,0.00104869,0.00055145,0.000419242,0.000700937,0.000426529,0.000687713,0.00376431,0.00069897,0.00104572,0.00572343,0.000957751,0.000690654,0.00332702,0.000718325,0.000419526,0.000707675,0.000424061,0.000557197,0.00104826,0.000551423,0.000419119,0.00070179,0.000426526,bathtub
0.000111715,8.81892e-05,0.000119949,0.000193481,0.000177691,0.000254861,0.000114405,8.98257e-05,0.000121365,0.000113078,8.50697e-05,0.000121293,0.000259474,0.000316524,0.000405253,0.000113554,8.56672e-05,0.00011945,0.000113682,8.96762e-05,0.000122015,0.000192715,0.000177193,0.00025559,0.000111607,8.81041e-05,0.000119675,3.92737,4.03293,3.91374,3.6095,3.66417,3.5174,3.91505,4.02776,3.90966,3.89593,4.02921,3.87938,3.39474,3.25089,3.11624,3.8953,4.02919,3.88628,3.91855,4.02767,3.90652,3.61109,3.66562,3.51602,3.92745,4.03375,3.91513,0.000434796,0.000843448,0.000442037,0.00055886,0.00120173,0.000557495,0.000430681,0.000833469,0.000442253,0.00067563,0.00464979,0.000683855,0.000927623,0.00325152,0.000841343,0.000675642,0.00459082,0.000688753,0.000431503,0.000836435,0.000441158,0.000559119,0.00120288,0.000556883,0.000434674,0.000841445,0.000442157,bathtub
0.000136224,0.000115168,0.000143731,0.00026319,0.000256588,0.000387411,0.00013733,0.000113984,0.000141549,0.000118661,0.000118192,0.00015506,0.000290883,0.000404139,0.000423643,0.000121448,0.000117668,0.000151008,0.000136546,0.000115234,0.000145388,0.000261952,0.00025852,0.000390089,0.000136888,0.000114062,0.000141782,3.8288,3.88107,3.80237,3.36656,3.40809,3.28362,3.82451,3.88476,3.80924,3.8679,3.91747,3.76523,3.28519,3.08625,3.072,3.86105,3.91459,3.77662,3.82792,3.88079,3.79916,3.37129,3.40457,3.27951,3.82596,3.88447,3.80943,0.000428325,0.00075837,0.000435212,0.000544103,0.00106453,0.000558664,0.000427213,0.00075528,0.000435459,0.000711927,0.00369553,0.000693324,0.000962767,0.00392839,0.000897521,0.000708211,0.00359898,0.000700898,0.000428444,0.000759143,0.000435226,0.000544445,0.00106305,0.00055786,0.000427841,0.000757826,0.000436062,bathtub
0.000144305,0.000103292,0.000141159,0.000313212,0.000263249,0.000364319,0.000145113,0.000109197,0.000148216,0.000179389,9.08852e-05,0.000168572,0.000432425,0.000311218,0.000669572,0.000169674,9.71096e-05,0.000174577,0.000146475,0.00010198,0.000141454,0.000280265,0.000220444,0.000311815,0.000139233,9.99946e-05,0.000140722,3.7639,3.95729,3.78515,3.25397,3.42935,3.20555,3.75306,3.92996,3.76746,3.66071,4.01629,3.67355,2.96658,3.26276,2.6973,3.66976,3.99376,3.67806,3.76101,3.94453,3.76525,3.32017,3.49494,3.2729,3.78115,3.95308,3.77997,0.000422123,0.000822993,0.000426938,0.000538718,0.00113679,0.000534805,0.000422071,0.000812782,0.000424794,0.000649871,0.00860549,0.000661004,0.000892265,0.00590838,0.00085411,0.000657153,0.00613291,0.000655721,0.000419558,0.000783583,0.000423979,0.000542582,0.00114328,0.000540349,0.00042447,0.000801642,0.000425163,bathtub
0.000127005,9.5606e-05,0.000135019,0.00024813,0.00021006,0.000287639,0.000135898,9.81462e-05,0.000130681,0.000139597,9.46997e-05,0.000141458,0.00037495,0.000315619,0.000513488,0.000151312,0.000105006,0.000138827,0.000126898,9.30448e-05,0.000131432,0.000255841,0.000212853,0.000284302,0.000136319,0.000101404,0.000132136,3.84379,3.98825,3.82991,3.42117,3.5514,3.3758,3.80967,3.97281,3.83129,3.77981,3.99958,3.77947,3.10898,3.26161,2.91676,3.7373,3.96877,3.77122,3.84415,3.99425,3.83691,3.40517,3.53945,3.37814,3.80673,3.95965,3.8265,0.000428298,0.000818756,0.000426933,0.000548152,0.00118151,0.000544063,0.000423331,0.000823567,0.000430154,0.000666851,0.00510647,0.000657608,0.000895147,0.00531153,0.000854273,0.000647052,0.00630571,0.000666754,0.000428597,0.000825874,0.000429598,0.000544568,0.00116834,0.000546071,0.00042249,0.000820308,0.000430169,bathtub
0.000120959,0.00011237,0.000126625,0.000222628,0.000279172,0.000261185,0.000124529,0.000112514,0.000123533,0.000105333,0.000116179,0.000120835,0.000217857,0.000386829,0.000301477,0.00010874,0.000120068,0.000114208,0.000110152,9.81411e-05,0.000122384,0.00017475,0.000204529,0.000230721,0.000111162,9.75675e-05,0.000117619,3.8892,3.93129,3.89541,3.52643,3.42942,3.49967,3.87694,3.93366,3.90502,3.93582,3.94375,3.87726,3.49336,3.11903,3.30648,3.9267,3.93423,3.89822,3.94167,3.96364,3.86945,3.66538,3.54899,3.50655,3.93764,3.96502,3.88639,0.000432382,0.000780649,0.000453588,0.000560239,0.00108315,0.000580231,0.000428181,0.000777962,0.000458121,0.000728048,0.00301143,0.000715174,0.00103985,0.00296883,0.000915415,0.000717176,0.00277973,0.000730888,0.000439825,0.000756416,0.000435718,0.000577196,0.00108138,0.000561419,0.000439014,0.000759886,0.000438826,bathtub
0.000129325,0.000106233,0.000131571,0.000252776,0.000275686,0.000299069,0.000124778,9.50471e-05,0.000122003,0.000137087,0.000103758,0.00013857,0.000382293,0.000369738,0.000495453,0.000142043,9.30345e-05,0.000129483,0.000122805,0.000103439,0.000125629,0.000260206,0.000260963,0.000299408,0.000133604,0.000100353,0.000125658,3.83047,3.95445,3.82681,3.41446,3.46902,3.35247,3.84615,3.98337,3.85889,3.77853,3.98371,3.77523,3.09556,3.12717,2.9271,3.77159,4.00316,3.81407,3.85081,3.96503,3.84719,3.40284,3.47939,3.35543,3.81784,3.96762,3.84741,0.000424116,0.000810222,0.000424967,0.000541318,0.0011518,0.000538155,0.000429852,0.000834251,0.000434308,0.000667768,0.00723174,0.000659366,0.000869952,0.00336993,0.000836275,0.00066238,0.00598,0.000679989,0.000432049,0.000842152,0.000430978,0.00054021,0.00115901,0.000539017,0.000420356,0.000807095,0.000429865,bathtub
0.000136934,0.000110387,0.000152258,0.000218157,0.000237578,0.000322445,0.000136906,0.000107852,0.000147284,0.000139207,9.53798e-05,0.000193487,0.000314704,0.000348677,0.000705558,0.000141486,9.69685e-05,0.000188184,0.000139145,0.000108783,0.000146935,0.000225073,0.000233072,0.000301245,0.000140639,0.000109001,0.000144326,3.81888,3.91931,3.76091,3.51156,3.47326,3.30197,3.81655,3.92429,3.77799,3.80234,3.9716,3.66191,3.2446,3.20327,2.75593,3.79211,3.96276,3.68177,3.81228,3.9196,3.77938,3.49697,3.47818,3.34097,3.80559,3.91935,3.78929,0.000426956,0.000775019,0.000432084,0.000572957,0.00118706,0.000557818,0.000426633,0.000776706,0.00043493,0.000663207,0.00308135,0.000680011,0.000980588,0.00463725,0.000884277,0.000660536,0.0029296,0.000688964,0.00042502,0.000771566,0.000436152,0.000568196,0.00117634,0.000565572,0.000423758,0.000767863,0.000437733,bathtub
0.000122239,0.000110522,0.000152764,0.000183049,0.000162206,0.00016688,0.000127223,8.01999e-05,8.84132e-05,0.000119197,0.000109634,0.000161815,0.000270611,0.000311599,0.000303634,0.000141799,0.000101179,0.000100245,9.6536e-05,8.54771e-05,0.000138026,0.000160268,0.000149404,0.000218113,0.00013304,0.000103971,0.000118464,3.90128,3.96038,3.75517,3.64762,3.73043,3.74034,3.9002,4.08491,4.06498,3.88002,3.93612,3.71935,3.40567,3.29342,3.33822,3.79645,3.96217,3.96603,4.00801,4.06584,3.86072,3.74823,3.79037,3.61206,3.85416,4.01195,3.93025,0.000444305,0.000796783,0.000402345,0.000579043,0.00132122,0.000620431,0.000430612,0.000913068,0.000514617,0.000681504,0.00416023,0.000595452,0.000927212,0.00376459,0.000903883,0.000624721,0.00211293,0.000727434,0.000460961,0.000990931,0.000426116,0.000597771,0.00149158,0.00056354,0.000431778,0.000850367,0.000437364,bathtub
0.000134348,0.000126423,0.000143356,0.000195938,0.000238987,0.000227704,0.000151109,0.000143208,0.000161423,0.000120622,0.00014589,0.000126269,0.000214252,0.000453066,0.000263311,0.000144074,0.000159569,0.00015426,0.000134648,0.000125931,0.000138574,0.000212081,0.000269116,0.000233909,0.000163662,0.00015652,0.000169831,3.83517,3.83169,3.8132,3.60211,3.44439,3.5448,3.78097,3.78087,3.76218,3.86834,3.77475,3.85642,3.50765,3.00908,3.3845,3.7959,3.7472,3.78651,3.83301,3.83339,3.82445,3.56815,3.39857,3.53155,3.75057,3.749,3.74363,0.000435548,0.000699344,0.000433876,0.000603485,0.00114388,0.00059796,0.000431165,0.000714451,0.000437788,0.000713343,0.00189561,0.000718374,0.00113319,0.00417585,0.00105971,0.000700142,0.00234629,0.000736834,0.00043698,0.000714324,0.000440589,0.000598224,0.00114217,0.000603868,0.000428799,0.000707766,0.000437601,bathtub
0.000120491,0.000101489,0.00013707,0.00024631,0.000223199,0.000267127,0.000139087,0.000101484,0.000117143,0.000117423,0.000122263,0.00013485,0.000292636,0.000321444,0.000352355,0.000133968,0.000109797,0.000104198,0.00012437,0.000105758,0.000143165,0.000244326,0.000233309,0.000280245,0.000130585,9.8917e-05,0.000117292,3.87997,3.94987,3.81554,3.46122,3.50498,3.41884,3.81717,3.9583,3.90105,3.86751,3.92832,3.7966,3.31039,3.24453,3.17173,3.82567,3.95479,3.9274,3.86758,3.93815,3.7977,3.46345,3.48422,3.39207,3.84584,3.96936,3.90171,0.000436232,0.000781978,0.000421658,0.000548619,0.00108237,0.000545707,0.000419429,0.000769383,0.000443558,0.000710241,0.00576919,0.000663705,0.000946013,0.0048249,0.000899562,0.000674214,0.00372893,0.000756457,0.000433087,0.000773068,0.000420011,0.000550861,0.00107003,0.000540806,0.000427229,0.000786326,0.000444134,bathtub
