@RELATION INCRARR_27_100_complete
@ATTRIBUTE a_1 NUMERIC
@ATTRIBUTE a_2 NUMERIC
@ATTRIBUTE a_3 NUMERIC
@ATTRIBUTE a_4 NUMERIC
@ATTRIBUTE a_5 NUMERIC
@ATTRIBUTE a_6 NUMERIC
@ATTRIBUTE a_7 NUMERIC
@ATTRIBUTE a_8 NUMERIC
@ATTRIBUTE a_9 NUMERIC
@ATTRIBUTE a_10 NUMERIC
@ATTRIBUTE a_11 NUMERIC
@ATTRIBUTE a_12 NUMERIC
@ATTRIBUTE a_13 NUMERIC
@ATTRIBUTE a_14 NUMERIC
@ATTRIBUTE a_15 NUMERIC
@ATTRIBUTE a_16 NUMERIC
@ATTRIBUTE a_17 NUMERIC
@ATTRIBUTE a_18 NUMERIC
@ATTRIBUTE a_19 NUMERIC
@ATTRIBUTE a_20 NUMERIC
@ATTRIBUTE a_21 NUMERIC
@ATTRIBUTE a_22 NUMERIC
@ATTRIBUTE a_23 NUMERIC
@ATTRIBUTE a_24 NUMERIC
@ATTRIBUTE a_25 NUMERIC
@ATTRIBUTE a_26 NUMERIC
@ATTRIBUTE a_27 NUMERIC
@ATTRIBUTE a_28 NUMERIC
@ATTRIBUTE a_29 NUMERIC
@ATTRIBUTE a_30 NUMERIC
@ATTRIBUTE a_31 NUMERIC
@ATTRIBUTE a_32 NUMERIC
@ATTRIBUTE a_33 NUMERIC
@ATTRIBUTE a_34 NUMERIC
@ATTRIBUTE a_35 NUMERIC
@ATTRIBUTE a_36 NUMERIC
@ATTRIBUTE a_37 NUMERIC
@ATTRIBUTE a_38 NUMERIC
@ATTRIBUTE a_39 NUMERIC
@ATTRIBUTE a_40 NUMERIC
@ATTRIBUTE a_41 NUMERIC
@ATTRIBUTE a_42 NUMERIC
@ATTRIBUTE a_43 NUMERIC
@ATTRIBUTE a_44 NUMERIC
@ATTRIBUTE a_45 NUMERIC
@ATTRIBUTE a_46 NUMERIC
@ATTRIBUTE a_47 NUMERIC
@ATTRIBUTE a_48 NUMERIC
@ATTRIBUTE a_49 NUMERIC
@ATTRIBUTE a_50 NUMERIC
@ATTRIBUTE a_51 NUMERIC
@ATTRIBUTE a_52 NUMERIC
@ATTRIBUTE a_53 NUMERIC
@ATTRIBUTE a_54 NUMERIC
@ATTRIBUTE a_55 NUMERIC
@ATTRIBUTE a_56 NUMERIC
@ATTRIBUTE a_57 NUMERIC
@ATTRIBUTE a_58 NUMERIC
@ATTRIBUTE a_59 NUMERIC
@ATTRIBUTE a_60 NUMERIC
@ATTRIBUTE a_61 NUMERIC
@ATTRIBUTE a_62 NUMERIC
@ATTRIBUTE a_63 NUMERIC
@ATTRIBUTE a_64 NUMERIC
@ATTRIBUTE a_65 NUMERIC
@ATTRIBUTE a_66 NUMERIC
@ATTRIBUTE a_67 NUMERIC
@ATTRIBUTE a_68 NUMERIC
@ATTRIBUTE a_69 NUMERIC
@ATTRIBUTE a_70 NUMERIC
@ATTRIBUTE a_71 NUMERIC
@ATTRIBUTE a_72 NUMERIC
@ATTRIBUTE a_73 NUMERIC
@ATTRIBUTE a_74 NUMERIC
@ATTRIBUTE a_75 NUMERIC
@ATTRIBUTE a_76 NUMERIC
@ATTRIBUTE a_77 NUMERIC
@ATTRIBUTE a_78 NUMERIC
@ATTRIBUTE a_79 NUMERIC
@ATTRIBUTE a_80 NUMERIC
@ATTRIBUTE a_81 NUMERIC
@ATTRIBUTE class  {bathtub,bed,chair,desk,dresser,monitor,night_stand,sofa,table,toilet}
@DATA
9.97709e-05,0.000145053,0.000463391,0.000155048,0.000108391,0.000143725,0.000225686,0.000134892,9.97709e-05,0.000194293,0.000537656,0.000189093,0.000108391,0.000166202,0.000268712,0.000154146,9.97709e-05,0.000145206,0.000465141,0.000155202,0.000108391,0.000143634,0.000226392,0.000135099,0.000461818,0.000108391,9.97709e-05,3.94364,3.78482,3.17236,3.75537,3.9039,3.74422,3.45179,3.79117,3.94364,3.58641,2.84688,3.57509,3.9039,3.69977,3.3267,3.75098,3.94364,3.78435,3.17249,3.75576,3.9039,3.7444,3.45083,3.79069,2.9454,3.9039,3.94364,0.00294465,0.00215419,0.00119763,0.00230273,0.00287466,0.00150288,0.00114485,0.00158099,0.00294465,0.00138362,0.000922113,0.00138874,0.00287466,0.00140376,0.0010885,0.00148659,0.00294465,0.00215367,0.0011982,0.00229611,0.00287466,0.0015026,0.00114427,0.00158153,0.00388283,0.00287466,0.00294465,bathtub
0.000117133,0.00016881,0.000487543,0.000179744,0.000114208,0.000156377,0.000318355,0.000158445,0.000117133,0.000172847,0.000545721,0.000192622,0.000114208,0.000166066,0.000319121,0.000166973,0.000117133,0.000168102,0.000491283,0.000179538,0.000114208,0.000155998,0.000318281,0.000157695,0.000396572,0.000114208,0.000117133,3.89147,3.71226,3.04379,3.68594,3.89631,3.7157,3.2468,3.71164,3.89147,3.65206,2.8647,3.57564,3.89631,3.69207,3.21512,3.73008,3.89147,3.71455,3.03905,3.68489,3.89631,3.71674,3.247,3.71295,3.07194,3.89631,3.89147,0.00332702,0.00167248,0.00104306,0.0016648,0.00376431,0.00150136,0.00104721,0.00148417,0.00332702,0.00153349,0.000957751,0.00142309,0.00376431,0.00148377,0.00104572,0.00153846,0.00332702,0.00167713,0.00104305,0.00166322,0.00376431,0.00149955,0.00104704,0.00148316,0.00572343,0.00376431,0.00332702,bathtub
8.56672e-05,0.000112682,0.000235752,0.000111924,8.50697e-05,0.000105183,0.000181566,0.000103337,8.56672e-05,0.000143748,0.000405253,0.000145863,8.50697e-05,0.000128879,0.000259474,0.00012906,8.56672e-05,0.000111827,0.000236267,0.000112994,8.50697e-05,0.000103466,0.000182109,0.000105465,0.000316524,8.50697e-05,8.56672e-05,4.02919,3.94453,3.57665,3.94724,4.02921,3.95005,3.65436,3.95914,4.02919,3.78458,3.11624,3.77516,4.02921,3.83169,3.39474,3.82953,4.02919,3.94688,3.57527,3.9435,4.02921,3.95922,3.65358,3.94746,3.25089,4.02921,4.02919,0.00459082,0.00337691,0.00116617,0.00344691,0.00464979,0.00213914,0.00112894,0.00241107,0.00459082,0.00129663,0.000841343,0.00128099,0.00464979,0.00135724,0.000927623,0.00135963,0.00459082,0.00325007,0.00116533,0.00335874,0.00464979,0.00240848,0.00112788,0.00212486,0.00325152,0.00464979,0.00459082,bathtub
0.000117668,0.000145171,0.000351008,0.000146347,0.000118192,0.000119554,0.000255765,0.000120338,0.000117668,0.000188432,0.000423643,0.000194234,0.000118192,0.000135537,0.000290883,0.0001361,0.000117668,0.000143867,0.000362128,0.000148447,0.000118192,0.000120777,0.000253587,0.000120571,0.000404139,0.000118192,0.000117668,3.91459,3.82534,3.34344,3.82134,3.91747,3.87088,3.3924,3.86824,3.91459,3.64902,3.072,3.63522,3.91747,3.79313,3.28519,3.79583,3.91459,3.82721,3.33164,3.8179,3.91747,3.86585,3.39772,3.86698,3.08625,3.91747,3.91459,0.00359898,0.00243486,0.00111999,0.00244784,0.00369553,0.00175624,0.00100676,0.00175023,0.00359898,0.00135702,0.000897521,0.00133784,0.00369553,0.0015297,0.000962767,0.00152653,0.00359898,0.0024727,0.0011153,0.00246992,0.00369553,0.0017376,0.00100681,0.00174142,0.00392839,0.00369553,0.00359898,bathtub
9.71096e-05,0.000134321,0.000309334,0.000129728,9.08852e-05,0.000126002,0.000236922,0.00012093,9.71096e-05,0.000238108,0.000669572,0.00022412,9.08852e-05,0.000204976,0.000432425,0.000196463,9.71096e-05,0.000128013,0.0002598,0.000127827,9.08852e-05,0.00013353,0.000277514,0.000132496,0.000311218,9.08852e-05,9.71096e-05,3.99376,3.83531,3.3412,3.84739,4.01629,3.83643,3.44095,3.85073,3.99376,3.52812,2.6973,3.52976,4.01629,3.58945,2.96658,3.59256,3.99376,3.84734,3.41499,3.83699,4.01629,3.82248,3.36657,3.81898,3.26276,4.01629,3.99376,0.00613291,0.00181292,0.00104089,0.00181499,0.00860549,0.00160348,0.00105301,0.00166876,0.00613291,0.00122135,0.00085411,0.00123974,0.00860549,0.00124473,0.000892265,0.00126816,0.00613291,0.00172748,0.00105946,0.00171958,0.00860549,0.00163963,0.00104152,0.00165978,0.00590838,0.00860549,0.00613291,bathtub
0.000105006,0.000117959,0.000245726,0.000118485,9.46997e-05,0.000113875,0.000224622,0.000123252,0.000105006,0.00017545,0.000513488,0.000182114,9.46997e-05,0.000163645,0.00037495,0.000180078,0.000105006,0.000120064,0.000246029,0.000115944,9.46997e-05,0.000113638,0.000222111,0.000121717,0.000315619,9.46997e-05,0.000105006,3.96877,3.88596,3.48127,3.89903,3.99958,3.90167,3.49993,3.86223,3.96877,3.65366,2.91676,3.66515,3.99958,3.70366,3.10898,3.64908,3.96877,3.87941,3.48063,3.90741,3.99958,3.9025,3.50764,3.86609,3.26161,3.99958,3.96877,0.00630571,0.00192634,0.00108483,0.00192065,0.00510647,0.00182302,0.00106791,0.00173067,0.00630571,0.00124673,0.000854273,0.00124207,0.00510647,0.00130583,0.000895147,0.00123047,0.00630571,0.00191575,0.00108805,0.00199266,0.00510647,0.00181489,0.00108218,0.00172028,0.00531153,0.00510647,0.00630571,bathtub
0.000120068,0.000128246,0.000288326,0.000130912,0.000116179,0.000106156,0.000174042,0.000106406,0.000120068,0.000139574,0.000301477,0.000147068,0.000116179,0.000119805,0.000217857,0.000123064,0.000120068,0.000114558,0.000222341,0.000117939,0.000116179,0.000123649,0.000240965,0.000127468,0.000386829,0.000116179,0.000120068,3.93423,3.89977,3.46828,3.89228,3.94375,3.94165,3.66442,3.94106,3.93423,3.79471,3.30648,3.7732,3.94375,3.87851,3.49336,3.87251,3.93423,3.90182,3.52367,3.88953,3.94375,3.88623,3.50223,3.87689,3.11903,3.94375,3.93423,0.00277973,0.00558916,0.00126191,0.0051675,0.00301143,0.00192167,0.00111728,0.0019155,0.00277973,0.00145134,0.000915415,0.0014047,0.00301143,0.00163453,0.00103985,0.00161364,0.00277973,0.00199289,0.0010983,0.00197256,0.00301143,0.00198947,0.00107153,0.00194405,0.00296883,0.00301143,0.00277973,bathtub
9.30345e-05,0.000110595,0.000279377,0.000117595,0.000103758,0.000111534,0.000249827,0.000121643,9.30345e-05,0.000161813,0.000495453,0.000174941,0.000103758,0.000163473,0.000382293,0.000167085,9.30345e-05,0.000114013,0.000280689,0.000112592,0.000103758,0.000118497,0.000241136,0.000113645,0.000369738,0.000103758,9.30345e-05,4.00316,3.91325,3.43494,3.89041,3.98371,3.90427,3.46961,3.87321,4.00316,3.70647,2.9271,3.65067,3.98371,3.69428,3.09556,3.69232,4.00316,3.90421,3.43711,3.90443,3.98371,3.88166,3.48388,3.90133,3.12717,3.98371,4.00316,0.00598,0.00197357,0.00106015,0.00189135,0.00723174,0.00189391,0.00106048,0.00168176,0.00598,0.00129632,0.000836275,0.00122329,0.00723174,0.00127875,0.000869952,0.00127489,0.00598,0.00193354,0.00106767,0.00196657,0.00723174,0.00173492,0.00106171,0.00186532,0.00336993,0.00723174,0.00598,bathtub
9.69685e-05,0.00013341,0.000287726,0.00013945,9.53798e-05,0.000120966,0.000209948,0.000121787,9.69685e-05,0.000204045,0.000705558,0.000213886,9.53798e-05,0.00015091,0.000314704,0.000151966,9.69685e-05,0.000131869,0.0002719,0.000132515,9.53798e-05,0.000120336,0.000204866,0.000119102,0.000348677,9.53798e-05,9.69685e-05,3.96276,3.84505,3.37882,3.82664,3.9716,3.87793,3.54189,3.87575,3.96276,3.58307,2.75593,3.55624,3.9716,3.75556,3.2446,3.75249,3.96276,3.85102,3.4108,3.84501,3.9716,3.88315,3.55549,3.88423,3.20327,3.9716,3.96276,0.0029296,0.0022903,0.00113019,0.00216958,0.00308135,0.0017674,0.00112996,0.0017475,0.0029296,0.0013167,0.000884277,0.00128623,0.00308135,0.00135858,0.000980588,0.00135472,0.0029296,0.0022444,0.00115301,0.00225588,0.00308135,0.00182772,0.00115156,0.00181665,0.00463725,0.00308135,0.0029296,bathtub
0.000101179,8.79279e-05,0.000164834,0.000146404,0.000109634,9.84852e-05,0.000149006,0.000120151,0.000101179,0.000115316,0.000303634,0.000181641,0.000109634,0.000143548,0.000270611,0.000155657,0.000101179,0.000114692,0.000203527,0.000120283,0.000109634,0.000122506,0.000170645,0.000115226,0.000311599,0.000109634,0.000101179,3.96217,4.0333,3.73999,3.7898,3.93612,3.97867,3.7875,3.91296,3.96217,3.90547,3.33822,3.64659,3.93612,3.79092,3.40567,3.74837,3.96217,3.95011,3.67443,3.90839,3.93612,3.89019,3.70112,3.9368,3.29342,3.93612,3.96217,0.00211293,0.00324742,0.00131414,0.00136622,0.00416023,0.00230214,0.00137472,0.0025357,0.00211293,0.00162374,0.000903883,0.001084,0.00416023,0.00133954,0.000927212,0.00123806,0.00211293,0.00238809,0.00123111,0.00232298,0.00416023,0.00223927,0.00131959,0.00234515,0.00376459,0.00416023,0.00211293,bathtub
0.000159569,0.00016362,0.000237884,0.000133471,0.00014589,0.000129492,0.000225523,0.000169128,0.000159569,0.000176073,0.000263311,0.00013589,0.00014589,0.000126633,0.000214252,0.000160858,0.000159569,0.00017672,0.00025721,0.000133233,0.00014589,0.00012735,0.000202153,0.000154366,0.000453066,0.00014589,0.000159569,3.7472,3.74158,3.50952,3.83159,3.77475,3.84394,3.52813,3.72362,3.7472,3.70881,3.3845,3.82369,3.77475,3.84262,3.50765,3.72947,3.7472,3.70748,3.4762,3.83425,3.77475,3.84966,3.57376,3.76303,3.00908,3.77475,3.7472,0.00234629,0.00198731,0.00118977,0.00180563,0.00189561,0.00193089,0.00119134,0.00194746,0.00234629,0.00182441,0.00105971,0.001808,0.00189561,0.00172413,0.00113319,0.00156454,0.00234629,0.0019905,0.00121177,0.00204016,0.00189561,0.00180235,0.00120441,0.00185483,0.00417585,0.00189561,0.00234629,bathtub
0.000109797,0.000109538,0.00024869,0.000123389,0.000122263,0.000119435,0.000234506,0.000116825,0.000109797,0.000125308,0.000352355,0.000164183,0.000122263,0.000141606,0.000292636,0.000150342,0.000109797,0.000108817,0.000259831,0.000127095,0.000122263,0.000115575,0.000232277,0.000123992,0.000321444,0.000122263,0.000109797,3.95479,3.92946,3.47144,3.86461,3.92832,3.8866,3.49986,3.89801,3.95479,3.84951,3.17173,3.69674,3.92832,3.78488,3.31039,3.76282,3.95479,3.92956,3.44724,3.85245,3.92832,3.90046,3.50217,3.87396,3.24453,3.92832,3.95479,0.00372893,0.00214462,0.00105013,0.00175114,0.00576919,0.00189238,0.00106333,0.00190755,0.00372893,0.00164881,0.000899562,0.00127195,0.00576919,0.00144712,0.000946013,0.00137331,0.00372893,0.00217181,0.00102987,0.0017687,0.00576919,0.0019604,0.00105512,0.00170236,0.0048249,0.00576919,0.00372893,bathtub
